 format: day,hour,forecast,value  location:84_147 Start : 20250609 
 10,1400,+13,45.000000 
 10,1400,+14,45.000000 
 10,1400,+15,45.000000 
 10,1400,+16,45.000000 
 10,1400,+17,45.000000 
 10,1400,+18,50.000000 
 10,1400,+19,55.000000 
 10,1400,+20,65.000000 
 10,1400,+21,65.000000 
 10,1400,+22,65.000000 
 10,1400,+23,70.000000 
 10,1400,+24,65.000000 
 10,1400,+25,65.000000 
 10,1400,+26,70.000000 
 10,1400,+27,70.000000 
 10,1400,+28,70.000000 
 10,1400,+29,75.000000 
 10,1400,+30,75.000000 
 10,1400,+31,75.000000 
 10,1400,+32,70.000000 
 10,1400,+33,60.000000 
 10,1400,+34,55.000000 
 10,1400,+35,55.000000 
 10,1400,+36,60.000000 
 10,1400,+37,60.000000 
 10,1400,+38,60.000000 
 10,1400,+39,65.000000 
 10,1400,+40,65.000000 
 10,1400,+41,65.000000 
 10,1400,+42,65.000000 
 10,1400,+43,70.000000 
 10,1400,+44,75.000000 
 10,1400,+45,80.000000 
 10,1400,+46,80.000000 
 10,1400,+47,80.000000 
 10,1400,+48,80.000000 
 10,1400,+49,80.000000 
 10,1400,+50,75.000000 
 10,1400,+51,75.000000 
 10,1400,+52,75.000000 
 10,1400,+53,75.000000 
 10,1400,+54,80.000000 
 10,1400,+55,80.000000 
 10,1400,+56,75.000000 
 10,1400,+57,70.000000 
 10,1400,+58,65.000000 
 10,1400,+59,65.000000 
 10,1400,+60,60.000000 
 10,1400,+61,55.000000 
 10,1400,+62,60.000000 
 10,1400,+63,60.000000 
 10,1400,+64,60.000000 
 10,1400,+65,65.000000 
 10,1400,+66,70.000000 
 10,1400,+67,70.000000 
 10,1400,+68,75.000000 
